,ID,Case Number,Date,Block,IUCR,primarytype,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,day,hour,year,month,week,ymd,time
1,10011055,HY200230,3/27/2015 8:00,078XX W SEMINOLE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1123263,1936931,2015,4/3/2015 12:48,41.98333197,-87.82203818,"(41.983331972, -87.822038177)",86,8,2015,3,13,3/27/2015,1902
2,10008834,HY198395,3/25/2015 17:30,061XX N NORTHWEST HWY,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1612,16,41,10,5,1129135,1940490,2015,4/1/2015 12:59,41.99299999,-87.80036016,"(41.992999987, -87.800360162)",84,17,2015,3,13,3/25/2015,1900
3,9996820,HY187107,3/16/2015 7:30,069XX W FOSTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128995,1934168,2015,3/23/2015 12:42,41.9756542,-87.80101967,"(41.975654195, -87.801019673)",75,7,2015,3,11,3/16/2015,1891
4,9992104,HY181801,3/12/2015 16:50,050XX N OTTAWA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124287,1933191,2015,3/19/2015 12:40,41.97305217,-87.81835471,"(41.973052173, -87.818354706)",71,16,2015,3,11,3/12/2015,1887
5,9982105,HY171529,3/4/2015 1:45,060XX N NORTHWEST HWY,620,BURGLARY,UNLAWFUL ENTRY,TAVERN/LIQUOR STORE,FALSE,FALSE,1612,16,41,10,5,1129764,1939994,2015,3/11/2015 12:43,41.99162815,-87.79805783,"(41.991628152, -87.798057827)",63,1,2015,3,10,3/4/2015,1879
6,9983687,HY172806,2/28/2015 9:00,063XX W DEVON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,45,10,5,1132881,1942067,2015,3/7/2015 12:42,41.99726261,-87.78654371,"(41.997262608, -87.786543705)",59,9,2015,2,9,2/28/2015,1875
7,9966951,HY156220,2/18/2015 19:00,049XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132184,1932344,2015,2/25/2015 12:47,41.97059399,-87.78933492,"(41.970593985, -87.789334917)",49,19,2015,2,8,2/18/2015,1865
8,9966949,HY156229,2/18/2015 18:50,049XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132514,1932386,2015,2/25/2015 12:47,41.97070348,-87.78812048,"(41.970703481, -87.788120477)",49,18,2015,2,8,2/18/2015,1865
9,9964677,HY154164,2/17/2015 4:30,082XX W HIGGINS RD,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1614,16,41,10,5,1120377,1937784,2015,2/24/2015 12:49,41.98571948,-87.83263426,"(41.985719482, -87.83263426)",48,4,2015,2,7,2/17/2015,1864
10,9968850,HY157964,2/17/2015 0:01,074XX W GREGORY ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1125671,1936285,2015,2/24/2015 12:49,41.9815195,-87.81319624,"(41.981519495, -87.813196238)",48,0,2015,2,7,2/17/2015,1864
11,9962284,HY151098,2/14/2015 3:40,060XX N NORTHWEST HWY,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1611,16,41,10,5,1130356,1939648,2015,2/21/2015 12:48,41.99066852,-87.79588823,"(41.990668522, -87.795888226)",45,3,2015,2,7,2/14/2015,1861
12,9946673,HY134824,1/30/2015 20:00,049XX N NATOMA AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131278,1932544,2015,2/6/2015 12:40,41.97115854,-87.79266177,"(41.971158543, -87.79266177)",30,20,2015,1,5,1/30/2015,1846
13,9946414,HY134323,1/29/2015 7:00,059XX N NEVA AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1612,16,41,10,5,1127663,1939117,2015,2/5/2015 12:49,41.98925736,-87.80580594,"(41.989257355, -87.805805941)",29,7,2015,1,5,1/29/2015,1845
14,9939544,HY128420,1/25/2015 9:00,048XX N NAGLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132512,1932091,2015,2/1/2015 12:44,41.96989401,-87.78813473,"(41.969894007, -87.788134734)",25,9,2015,1,4,1/25/2015,1841
15,9938958,HY127717,1/24/2015 23:19,059XX N NORTHWEST HWY,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1611,16,41,10,5,1131487,1938813,2015,1/31/2015 12:47,41.98835765,-87.79174749,"(41.988357654, -87.791747489)",24,23,2015,1,4,1/24/2015,1840
16,9938449,HY126391,1/23/2015 21:25,053XX N NEENAH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131956,1935001,2015,1/30/2015 12:51,41.97788902,-87.79011135,"(41.977889021, -87.790111353)",23,21,2015,1,4,1/23/2015,1839
17,9936390,HY125190,1/22/2015 16:30,051XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132526,1933778,2015,1/29/2015 12:53,41.97452306,-87.78804377,"(41.974523055, -87.788043771)",22,16,2015,1,4,1/22/2015,1838
18,9929789,HY118259,1/16/2015 19:00,070XX W BERWYN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128554,1934663,2015,1/23/2015 12:48,41.97702003,-87.80263015,"(41.977020034, -87.802630148)",16,19,2015,1,3,1/16/2015,1832
19,9929324,HY117727,1/16/2015 5:30,062XX W HOLBROOK ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1133330,1939942,2015,1/23/2015 12:48,41.99142355,-87.78494204,"(41.991423548, -87.78494204)",16,5,2015,1,3,1/16/2015,1832
20,9921195,HY110207,1/10/2015 14:00,060XX N HARLEM AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1127332,1939800,2015,1/17/2015 12:47,41.99113716,-87.807008,"(41.991137162, -87.807007995)",10,14,2015,1,2,1/10/2015,1826
21,9914973,HY104239,1/4/2015 17:00,051XX N NORMANDY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130957,1933694,2015,1/18/2015 12:42,41.97431981,-87.79381551,"(41.974319811, -87.793815514)",4,17,2015,1,1,1/4/2015,1820
22,9913626,HY101897,1/2/2015 11:00,055XX N CUMBERLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1614,16,41,10,5,1119354,1936013,2015,1/9/2015 12:40,41.98087601,-87.83643469,"(41.980876008, -87.836434686)",2,11,2015,1,1,1/2/2015,1818
23,9912672,HY100930,12/31/2014 12:00,058XX N OTTAWA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1124383,1937862,2014,1/7/2015 12:42,41.98586831,-87.81789833,"(41.985868313, -87.817898328)",365,12,2014,12,53,12/31/2014,1816
24,9909750,HX559869,12/30/2014 15:00,052XX N NEW ENGLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,TRUE,FALSE,1613,16,41,10,5,1129646,1934457,2014,1/11/2015 12:37,41.97643612,-87.79861902,"(41.976436115, -87.798619024)",364,15,2014,12,53,12/30/2014,1815
25,9909475,HX559917,12/30/2014 7:45,053XX N NEWCASTLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129978,1934820,2014,1/6/2015 12:42,41.97742653,-87.79738975,"(41.977426529, -87.797389747)",364,7,2014,12,53,12/30/2014,1815
26,9909570,HX560082,12/30/2014 7:30,055XX N MONTCLARE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1128035,1936279,2014,1/6/2015 12:42,41.98146331,-87.80450209,"(41.981463309, -87.804502093)",364,7,2014,12,53,12/30/2014,1815
27,9906307,HX557059,12/27/2014 19:00,063XX W HYACINTH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1132993,1940013,2014,1/3/2015 12:43,41.99162429,-87.78617997,"(41.991624293, -87.786179972)",361,19,2014,12,52,12/27/2014,1812
28,9906294,HX556972,12/27/2014 17:00,081XX W FARRAGUT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1614,16,41,10,5,1121199,1933676,2014,1/3/2015 12:43,41.97443345,-87.82969975,"(41.974433445, -87.829699749)",361,17,2014,12,52,12/27/2014,1812
29,9906292,HX556888,12/27/2014 16:30,064XX W FOSTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132003,1934220,2014,1/3/2015 12:43,41.97574506,-87.78995673,"(41.975745064, -87.789956726)",361,16,2014,12,52,12/27/2014,1812
30,9904687,HX554943,12/25/2014 16:15,051XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1132276,1933717,2014,1/1/2015 12:40,41.97436003,-87.78896454,"(41.974360028, -87.788964539)",359,16,2014,12,52,12/25/2014,1810
31,9908264,HX558993,12/24/2014 16:00,082XX W BERWYN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1614,16,41,10,5,1120412,1933996,2014,4/6/2015 12:53,41.97532422,-87.83258698,"(41.975324222, -87.832586976)",358,16,2014,12,52,12/24/2014,1809
32,9898412,HX548610,12/19/2014 7:30,055XX N NATOMA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131228,1936260,2014,12/26/2014 12:47,41.98135648,-87.7927594,"(41.981356475, -87.792759401)",353,7,2014,12,51,12/19/2014,1804
33,9888552,HX538863,12/11/2014 18:45,073XX W BERWYN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1613,16,41,10,5,1126100,1934322,2014,1/8/2015 12:39,41.97612566,-87.81166243,"(41.976125658, -87.811662434)",345,18,2014,12,50,12/11/2014,1796
34,9885386,HX536524,12/9/2014 9:30,072XX W PALATINE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1126517,1941315,2014,12/16/2014 12:53,41.99530817,-87.80997178,"(41.995308174, -87.809971784)",343,9,2014,12,50,12/9/2014,1794
35,9881516,HX532158,12/5/2014 20:00,061XX W PETERSON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1622,16,45,10,5,1134140,1939452,2014,12/12/2014 12:38,41.99006467,-87.78197419,"(41.990064674, -87.781974189)",339,20,2014,12,49,12/5/2014,1790
36,9873799,HX524525,11/29/2014 19:00,050XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132273,1933403,2014,12/6/2014 12:46,41.97349843,-87.78898291,"(41.973498434, -87.788982908)",333,19,2014,11,48,11/29/2014,1784
37,9863336,HX512966,11/19/2014 16:00,060XX N ORIOLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1124638,1939215,2014,11/26/2014 12:41,41.98957687,-87.81693042,"(41.989576869, -87.816930423)",323,16,2014,11,47,11/19/2014,1774
38,9860995,HX510784,11/17/2014 9:00,060XX W MIAMI AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,45,10,5,1134877,1939972,2014,11/24/2014 12:37,41.99147855,-87.77925094,"(41.991478545, -87.779250937)",321,9,2014,11,46,11/17/2014,1772
39,9915208,HY104871,11/15/2014 13:00,053XX N NEWLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129386,1935067,2014,1/8/2015 12:39,41.97811447,-87.79956119,"(41.978114465, -87.799561193)",319,13,2014,11,46,11/15/2014,1770
40,9898768,HX549171,11/10/2014 10:00,071XX W FOSTER AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1127739,1934066,2014,12/21/2014 12:42,41.97539562,-87.80564085,"(41.97539562, -87.805640854)",314,10,2014,11,45,11/10/2014,1765
41,9851626,HX498943,11/8/2014 18:30,063XX N NORMANDY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1130988,1941579,2014,11/15/2014 12:38,41.99595645,-87.79351877,"(41.995956452, -87.793518765)",312,18,2014,11,45,11/8/2014,1763
42,9820507,HX469916,10/15/2014 15:00,062XX N NEWARK AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1129784,1940955,2014,10/22/2014 12:38,41.99426488,-87.79796216,"(41.994264881, -87.797962161)",288,15,2014,10,42,10/15/2014,1739
43,9820628,HX469023,10/15/2014 8:00,063XX W HOLBROOK ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1133168,1939828,2014,10/22/2014 12:38,41.99111357,-87.78554061,"(41.991113567, -87.785540613)",288,8,2014,10,42,10/15/2014,1739
44,9807284,HX456591,10/5/2014 19:30,054XX N NATOMA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131223,1935544,2014,10/31/2014 15:20,41.97939179,-87.79279441,"(41.979391789, -87.792794408)",278,19,2014,10,40,10/5/2014,1729
45,9806774,HX456000,9/27/2014 21:30,063XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1132881,1942067,2014,10/6/2014 12:37,41.99726261,-87.78654371,"(41.997262608, -87.786543705)",270,21,2014,9,39,9/27/2014,1721
46,9797123,HX446035,9/27/2014 17:00,076XX W FOSTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1124232,1933585,2014,10/4/2014 12:38,41.97413426,-87.81854825,"(41.97413426, -87.818548252)",270,17,2014,9,39,9/27/2014,1721
47,9793692,HX442461,9/24/2014 20:30,067XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1130135,1942024,2014,10/1/2014 12:43,41.99719228,-87.79664636,"(41.997192284, -87.796646358)",267,20,2014,9,39,9/24/2014,1718
48,9789515,HX439011,9/22/2014 8:30,063XX W RAVEN ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1132991,1940921,2014,9/29/2014 12:37,41.99411596,-87.78616599,"(41.994115958, -87.786165988)",265,8,2014,9,38,9/22/2014,1716
49,9783277,HX432783,9/17/2014 21:00,054XX N HARLEM AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1613,16,41,10,5,1127405,1935812,2014,9/24/2014 12:40,41.98019246,-87.80682965,"(41.980192463, -87.806829652)",260,21,2014,9,38,9/17/2014,1711
50,9781468,HX431292,9/16/2014 13:30,065XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1131599,1942123,2014,9/23/2014 12:38,41.99743864,-87.79125847,"(41.997438644, -87.791258469)",259,13,2014,9,38,9/16/2014,1710
51,9780805,HX429615,9/15/2014 7:00,060XX N NICKERSON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1128153,1939570,2014,9/22/2014 12:39,41.99049213,-87.80399331,"(41.990492134, -87.80399331)",258,7,2014,9,37,9/15/2014,1709
52,9777392,HX427550,9/13/2014 18:30,070XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1128074,1942226,2014,9/20/2014 12:38,41.99778179,-87.80422353,"(41.997781787, -87.804223533)",256,18,2014,9,37,9/13/2014,1707
53,9774893,HX425000,9/11/2014 12:00,049XX N MONTCLARE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128011,1932200,2014,9/18/2014 12:40,41.97027052,-87.80468294,"(41.97027052, -87.804682937)",254,12,2014,9,37,9/11/2014,1705
54,9776070,HX424861,9/11/2014 6:30,063XX W RAVEN ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1133026,1940945,2014,9/18/2014 12:40,41.9941812,-87.78603668,"(41.994181203, -87.786036677)",254,6,2014,9,37,9/11/2014,1705
55,9767949,HX418600,9/6/2014 21:30,065XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1131924,1942128,2014,9/13/2014 12:36,41.99744671,-87.79006278,"(41.997446712, -87.790062778)",249,21,2014,9,36,9/6/2014,1700
56,9767884,HX418563,9/6/2014 15:00,069XX W ARGYLE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128723,1932844,2014,9/13/2014 12:36,41.97202564,-87.80205013,"(41.972025637, -87.802050133)",249,15,2014,9,36,9/6/2014,1700
57,9762216,HX412179,8/29/2014 15:00,051XX N NEWCASTLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129891,1933859,2014,9/5/2014 12:35,41.97479094,-87.79773179,"(41.974790943, -87.79773179)",241,15,2014,8,35,8/29/2014,1692
58,9756809,HX406541,8/28/2014 7:45,052XX N NASHVILLE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1613,16,41,10,5,1131625,1934735,2014,9/4/2014 12:35,41.97716485,-87.79133482,"(41.977164845, -87.791334816)",240,7,2014,8,35,8/28/2014,1691
59,9754883,HX403871,8/26/2014 17:30,049XX N NEVA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1127614,1932287,2014,9/2/2014 12:38,41.97051597,-87.80614079,"(41.97051597, -87.806140792)",238,17,2014,8,35,8/26/2014,1689
60,9752251,HX402327,8/25/2014 16:10,051XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132526,1933833,2014,9/1/2014 12:37,41.97467398,-87.78804248,"(41.97467398, -87.788042484)",237,16,2014,8,34,8/25/2014,1688
61,9751869,HX401924,8/25/2014 13:34,061XX W THORNDALE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1622,16,45,10,5,1134261,1939171,2014,9/1/2014 12:37,41.98929145,-87.78153578,"(41.989291447, -87.781535779)",237,13,2014,8,34,8/25/2014,1688
62,9747351,HX397245,8/21/2014 20:40,048XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132260,1931758,2014,8/28/2014 12:40,41.96898462,-87.78906914,"(41.968984619, -87.789069143)",233,20,2014,8,34,8/21/2014,1684
63,9744389,HX394508,8/17/2014 0:30,076XX W BRYN MAWR AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124645,1936246,2014,8/24/2014 12:37,41.98142951,-87.81697051,"(41.981429509, -87.816970514)",229,0,2014,8,33,8/17/2014,1680
64,9719428,HX368327,7/30/2014 21:30,064XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1132145,1942051,2014,8/6/2014 12:38,41.99723157,-87.78925159,"(41.997231567, -87.789251587)",211,21,2014,7,31,7/30/2014,1662
65,9717177,HX366789,7/30/2014 3:00,070XX W FOSTER AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128430,1934159,2014,8/6/2014 12:38,41.97563911,-87.80309763,"(41.975639114, -87.803097633)",211,3,2014,7,31,7/30/2014,1662
66,9713981,HX363072,7/27/2014 16:30,076XX W SUMMERDALE AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1124070,1934652,2014,10/31/2014 15:20,41.97706489,-87.81912043,"(41.977064894, -87.819120433)",208,16,2014,7,30,7/27/2014,1659
67,9693711,HX344216,7/14/2014 1:30,059XX N NORTHWEST HWY,610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,FALSE,FALSE,1611,16,41,10,5,1131487,1938813,2014,7/21/2014 12:50,41.98835765,-87.79174749,"(41.988357654, -87.791747489)",195,1,2014,7,28,7/14/2014,1646
68,9689737,HX339290,7/10/2014 8:00,079XX W SEMINOLE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1614,16,41,10,5,1122433,1936871,2014,7/17/2014 12:40,41.98318088,-87.82509214,"(41.983180881, -87.825092142)",191,8,2014,7,28,7/10/2014,1642
69,9674357,HX323642,6/28/2014 21:00,077XX W RASCHER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1123472,1935288,2014,7/5/2014 12:38,41.97881998,-87.82130562,"(41.978819977, -87.821305618)",179,21,2014,6,26,6/28/2014,1630
70,9675637,HX325424,6/28/2014 8:00,071XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1127588,1942264,2014,7/9/2014 12:36,41.99789429,-87.80601053,"(41.99789429, -87.806010529)",179,8,2014,6,26,6/28/2014,1630
71,9679220,HX328114,6/27/2014 10:00,072XX W RASCHER AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1127196,1935212,2014,7/4/2014 12:37,41.97854952,-87.80761184,"(41.978549524, -87.807611835)",178,10,2014,6,26,6/27/2014,1629
72,9667669,HX317580,6/24/2014 9:00,074XX W FOSTER AVE,610,BURGLARY,FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1613,16,41,10,5,1125976,1933737,2014,10/31/2014 15:20,41.97452243,-87.81213153,"(41.974522427, -87.81213153)",175,9,2014,6,26,6/24/2014,1626
73,9662416,HX312189,6/20/2014 21:32,049XX N NORMANDY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130951,1932775,2014,6/27/2014 12:37,41.97179809,-87.79385886,"(41.971798087, -87.793858859)",171,21,2014,6,25,6/20/2014,1622
74,9654424,HX305148,6/15/2014 20:45,052XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132533,1934654,2014,6/22/2014 12:39,41.97692676,-87.78799752,"(41.97692676, -87.787997522)",166,20,2014,6,24,6/15/2014,1617
75,9648330,HX298970,6/11/2014 2:00,055XX N NEENAH AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1131967,1936355,2014,6/18/2014 12:46,41.98160433,-87.79003932,"(41.981604334, -87.790039317)",162,2,2014,6,24,6/11/2014,1613
76,9647800,HX298650,6/11/2014 0:00,055XX N NATCHEZ AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1132218,1936422,2014,6/18/2014 12:46,41.98178382,-87.78911463,"(41.981783815, -87.789114629)",162,0,2014,6,24,6/11/2014,1613
77,9648160,HX298862,6/10/2014 19:00,055XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1132217,1936299,2014,6/17/2014 12:44,41.98144631,-87.78912118,"(41.981446309, -87.789121181)",161,19,2014,6,24,6/10/2014,1612
78,9651497,HX298733,6/10/2014 15:00,055XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1132218,1936381,2014,6/17/2014 12:44,41.98167131,-87.78911559,"(41.981671308, -87.789115587)",161,15,2014,6,24,6/10/2014,1612
79,9644175,HX295086,6/8/2014 12:30,048XX N MONTCLARE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128009,1931905,2014,6/15/2014 12:40,41.96946104,-87.80469699,"(41.969461042, -87.804696985)",159,12,2014,6,23,6/8/2014,1610
80,9631681,HX280223,5/28/2014 10:58,065XX N NATOMA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1131349,1943103,2014,6/4/2014 12:43,42.00013219,-87.79215536,"(42.000132187, -87.792155356)",148,10,2014,5,22,5/28/2014,1599
81,9627072,HX277928,5/27/2014 6:00,056XX N CUMBERLAND AVE,610,BURGLARY,FORCIBLE ENTRY,HOTEL/MOTEL,FALSE,FALSE,1614,16,41,10,5,1119353,1936230,2014,6/3/2014 12:44,41.9814715,-87.83643373,"(41.981471496, -87.836433734)",147,6,2014,5,22,5/27/2014,1598
82,9623611,HX273210,5/23/2014 6:00,073XX W BALMORAL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1126372,1934935,2014,5/30/2014 12:40,41.97780325,-87.81064841,"(41.977803245, -87.810648406)",143,6,2014,5,21,5/23/2014,1594
83,9620423,HX270139,5/21/2014 8:00,051XX N NEW ENGLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129641,1933634,2014,5/28/2014 12:40,41.97417781,-87.7986563,"(41.974177806, -87.798656302)",141,8,2014,5,21,5/21/2014,1592
84,9617294,HX267353,5/18/2014 19:00,057XX N OKETO AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1126064,1937499,2014,5/25/2014 12:39,41.98484428,-87.81172368,"(41.984844277, -87.811723677)",138,19,2014,5,20,5/18/2014,1589
85,9610615,HX260842,5/14/2014 4:44,056XX N MEADE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1622,16,45,10,5,1134531,1937151,2014,6/24/2014 12:37,41.98374361,-87.78059061,"(41.983743614, -87.780590612)",134,4,2014,5,20,5/14/2014,1585
86,9607601,HX257764,5/11/2014 7:30,065XX W DEVON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,41,10,5,1131924,1942128,2014,5/18/2014 12:40,41.99744671,-87.79006278,"(41.997446712, -87.790062778)",131,7,2014,5,19,5/11/2014,1582
